0.730000,0.130730,-0.352014,-0.197665,0.266224,0.311703,0.269803,-0.314294,0.314823,-0.836651,-0.519578,0.626542,0.688269,0.633888,-0.727156
0.735000,0.132307,-0.356205,-0.200271,0.269362,0.315148,0.272978,-0.317936,0.316082,-0.839738,-0.522682,0.628705,0.689554,0.636051,-0.729366
0.740000,0.133891,-0.360411,-0.202892,0.272511,0.318599,0.276163,-0.321588,0.317330,-0.842789,-0.525780,0.630840,0.690794,0.638185,-0.731538
0.745000,0.135481,-0.364633,-0.205529,0.275671,0.322056,0.279360,-0.325251,0.318565,-0.845805,-0.528872,0.632946,0.691986,0.640288,-0.733672
0.750000,0.137077,-0.368869,-0.208181,0.278841,0.325519,0.282566,-0.328925,0.319788,-0.848784,-0.531958,0.635023,0.693132,0.642363,-0.735769
0.755000,0.138678,-0.373120,-0.210848,0.282021,0.328987,0.285783,-0.332609,0.320999,-0.851727,-0.535037,0.637071,0.694231,0.644407,-0.737828
0.760000,0.140286,-0.377386,-0.213531,0.285211,0.332461,0.289010,-0.336303,0.322197,-0.854634,-0.538110,0.639090,0.695284,0.646422,-0.739849
0.765000,0.141900,-0.381667,-0.216229,0.288412,0.335940,0.292247,-0.340007,0.323384,-0.857506,-0.541177,0.641080,0.696290,0.648408,-0.741833
0.770000,0.143520,-0.385961,-0.218943,0.291622,0.339424,0.295494,-0.343721,0.324558,-0.860341,-0.544238,0.643041,0.697249,0.650364,-0.743779
0.775000,0.145146,-0.390270,-0.221672,0.294842,0.342912,0.298751,-0.347445,0.325720,-0.863140,-0.547293,0.644973,0.698161,0.652290,-0.745687
0.780000,0.146777,-0.394593,-0.224416,0.298072,0.346405,0.302017,-0.351178,0.326870,-0.865904,-0.550342,0.646876,0.699027,0.654186,-0.747557
0.785000,0.148415,-0.398929,-0.227175,0.301311,0.349902,0.305293,-0.354920,0.328008,-0.868631,-0.553384,0.648751,0.699847,0.656053,-0.749390
0.790000,0.150058,-0.403279,-0.229949,0.304559,0.353404,0.308578,-0.358672,0.329133,-0.871323,-0.556420,0.650596,0.700619,0.657890,-0.751185
0.795000,0.151706,-0.407642,-0.232739,0.307817,0.356909,0.311872,-0.362432,0.330246,-0.873978,-0.559450,0.652412,0.701345,0.659698,-0.752943
